effective_date,ticker,source,note,asof_constituents_date
2021-01-01,MDT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MET,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MGM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MHK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MKC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MKTX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MLM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MMC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MMM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MNST,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MOS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MPC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MRK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MRO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MSCI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MSFT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MSI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MTB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MTD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MU,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,MXIM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NCLH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NDAQ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NEE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NEM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NFLX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NKE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NLOK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NLSN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NOC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NOV,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NOW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NRG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NSC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NTAP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NTRS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NUE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NVDA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NVR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NWL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NWS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,NWSA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,O,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ODFL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,OKE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,OMC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ORCL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ORLY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,OTIS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,OXY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PAYC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PAYX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PBCT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PCAR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PEAK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PEG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PEP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PFE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PFG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PGR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PHM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PKG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PKI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PLD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PNC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PNR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PNW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,POOL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PPG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PPL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PRGO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PRU,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PSA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PSX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PVH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PWR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PXD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,PYPL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,QCOM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,QRVO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RCL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,REG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,REGN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RF,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RHI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RJF,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RMD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ROK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ROL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ROP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ROST,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RSG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,RTX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SBAC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SBUX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SCHW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SEE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SHW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SIVB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SJM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SLB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SLG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SNA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SNPS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SPG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SPGI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SRE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,STE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,STT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,STX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,STZ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SWK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SWKS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SYF,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SYK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,SYY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,T,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TAP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TDG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TDY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TEL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TER,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TFC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TFX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TGT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TIF,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TJX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TMO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TMUS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TPR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TROW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TRV,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TSCO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TSLA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TSN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TTWO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TWTR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TXN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TXT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,TYL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UAA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UAL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UDR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UHS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ULTA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UNH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UNM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UNP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,UPS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,URI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,USB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,V,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VAR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VFC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VIAC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VLO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VMC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VNO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VNT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VRSK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VRSN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VRTX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VTR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VTRS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,VZ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WAB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WAT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WBA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WDC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WEC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WELL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WFC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WHR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WLTW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WMB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WMT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WRB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WRK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WST,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WU,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,WYNN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,XEL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,XLNX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,XOM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,XRAY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,XRX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,XYL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,YUM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ZBH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ZBRA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ZION,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
2021-01-01,ZTS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2020-12-21
